nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,classification
4.0,0.0,0.0,0.0,0.0,516.0,510.0,0.0,508.0,39.0,2.0,1762176144140.0,neutral
5.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,514.0,39.0,2.0,1762176144141.0,neutral
6.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,517.0,39.0,2.0,1762176144142.0,neutral
7.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,513.0,39.0,2.0,1762176144143.0,neutral
8.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,499.0,39.0,2.0,1762176144144.0,neutral
9.0,0.0,0.0,0.0,0.0,514.0,509.0,0.0,479.0,39.0,2.0,1762176144145.0,neutral
10.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,448.0,39.0,2.0,1762176144146.0,neutral
11.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,419.0,38.0,2.0,1762176144147.0,neutral
12.0,0.0,0.0,0.0,0.0,506.0,514.0,1.0,404.0,38.0,2.0,1762176144148.0,neutral
13.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,405.0,39.0,2.0,1762176144149.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,411.0,38.0,2.0,1762176144150.0,neutral
15.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,420.0,38.0,2.0,1762176144151.0,neutral
0.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,422.0,39.0,2.0,1762176144152.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,419.0,39.0,2.0,1762176144153.0,neutral
2.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,417.0,39.0,2.0,1762176144154.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,408.0,39.0,2.0,1762176144155.0,neutral
4.0,0.0,0.0,0.0,0.0,514.0,514.0,1.0,404.0,39.0,2.0,1762176144156.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,405.0,39.0,2.0,1762176144157.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,415.0,39.0,2.0,1762176144158.0,neutral
7.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,430.0,39.0,2.0,1762176144159.0,neutral
8.0,0.0,0.0,0.0,0.0,518.0,511.0,0.0,447.0,39.0,2.0,1762176144160.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,468.0,38.0,2.0,1762176144161.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,485.0,39.0,2.0,1762176144162.0,neutral
11.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,494.0,39.0,2.0,1762176144163.0,neutral
12.0,0.0,0.0,0.0,0.0,507.0,512.0,1.0,504.0,39.0,2.0,1762176144164.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,508.0,0.0,511.0,39.0,2.0,1762176144165.0,neutral
14.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,517.0,39.0,2.0,1762176144166.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,525.0,39.0,2.0,1762176144167.0,neutral
0.0,0.0,0.0,0.0,0.0,510.0,509.0,1.0,531.0,39.0,2.0,1762176144168.0,neutral
1.0,0.0,0.0,0.0,0.0,502.0,510.0,0.0,531.0,39.0,2.0,1762176144169.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,529.0,39.0,2.0,1762176144170.0,neutral
3.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,513.0,39.0,2.0,1762176144171.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,513.0,1.0,498.0,39.0,2.0,1762176144172.0,neutral
5.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,489.0,39.0,2.0,1762176144173.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,514.0,0.0,483.0,39.0,2.0,1762176144174.0,neutral
7.0,0.0,0.0,0.0,0.0,518.0,514.0,0.0,480.0,39.0,2.0,1762176144175.0,neutral
8.0,0.0,0.0,0.0,0.0,518.0,514.0,1.0,468.0,38.0,2.0,1762176144176.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,462.0,39.0,2.0,1762176144177.0,neutral
10.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,455.0,39.0,2.0,1762176144178.0,neutral
11.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,448.0,38.0,2.0,1762176144179.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,442.0,38.0,2.0,1762176144180.0,neutral
13.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,434.0,39.0,2.0,1762176144181.0,neutral
14.0,0.0,0.0,0.0,0.0,502.0,509.0,0.0,426.0,39.0,2.0,1762176144182.0,neutral
15.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,420.0,39.0,2.0,1762176144183.0,neutral
0.0,0.0,0.0,0.0,0.0,503.0,510.0,1.0,419.0,39.0,2.0,1762176144184.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,508.0,0.0,417.0,38.0,2.0,1762176144185.0,neutral
2.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,414.0,39.0,2.0,1762176144186.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,407.0,39.0,2.0,1762176144187.0,neutral
4.0,0.0,0.0,0.0,0.0,516.0,512.0,1.0,396.0,38.0,2.0,1762176144188.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,509.0,0.0,386.0,39.0,2.0,1762176144189.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,381.0,39.0,2.0,1762176144190.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,384.0,39.0,2.0,1762176144191.0,neutral
8.0,0.0,0.0,0.0,0.0,519.0,512.0,0.0,392.0,39.0,2.0,1762176144192.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,401.0,39.0,2.0,1762176144193.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,415.0,39.0,2.0,1762176144194.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,423.0,38.0,2.0,1762176144195.0,neutral
12.0,0.0,0.0,0.0,0.0,507.0,511.0,1.0,419.0,38.0,2.0,1762176144196.0,neutral
13.0,0.0,0.0,0.0,0.0,507.0,509.0,0.0,410.0,39.0,2.0,1762176144197.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,408.0,38.0,2.0,1762176144198.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,421.0,39.0,2.0,1762176144199.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,510.0,1.0,433.0,38.0,2.0,1762176144200.0,neutral
1.0,0.0,0.0,0.0,0.0,503.0,510.0,0.0,440.0,38.0,2.0,1762176144201.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,460.0,39.0,2.0,1762176144202.0,neutral
3.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,455.0,39.0,2.0,1762176144203.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,464.0,39.0,2.0,1762176144204.0,neutral
5.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,471.0,39.0,2.0,1762176144205.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,469.0,38.0,2.0,1762176144206.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,463.0,39.0,2.0,1762176144207.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,512.0,1.0,451.0,39.0,2.0,1762176144208.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,447.0,39.0,2.0,1762176144209.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,439.0,39.0,2.0,1762176144210.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,435.0,39.0,2.0,1762176144211.0,neutral
12.0,0.0,0.0,0.0,0.0,509.0,508.0,0.0,433.0,39.0,2.0,1762176144212.0,neutral
13.0,0.0,0.0,0.0,0.0,515.0,509.0,0.0,436.0,39.0,2.0,1762176144213.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,442.0,39.0,2.0,1762176144214.0,neutral
15.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,449.0,39.0,2.0,1762176144215.0,neutral
0.0,0.0,0.0,0.0,0.0,510.0,508.0,1.0,446.0,39.0,2.0,1762176144216.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,509.0,0.0,443.0,39.0,2.0,1762176144217.0,neutral
2.0,0.0,0.0,0.0,0.0,506.0,510.0,0.0,430.0,39.0,2.0,1762176144218.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,417.0,39.0,2.0,1762176144219.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,404.0,39.0,2.0,1762176144220.0,neutral
5.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,393.0,39.0,2.0,1762176144221.0,neutral
6.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,391.0,39.0,2.0,1762176144222.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,390.0,39.0,2.0,1762176144223.0,neutral
8.0,0.0,0.0,0.0,0.0,520.0,514.0,1.0,390.0,39.0,2.0,1762176144224.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,379.0,39.0,2.0,1762176144225.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,359.0,39.0,2.0,1762176144226.0,neutral
11.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,349.0,38.0,2.0,1762176144227.0,neutral
12.0,0.0,0.0,0.0,0.0,506.0,514.0,1.0,332.0,38.0,2.0,1762176144228.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,333.0,39.0,2.0,1762176144229.0,neutral
14.0,0.0,0.0,0.0,0.0,520.0,511.0,0.0,335.0,39.0,2.0,1762176144230.0,neutral
15.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,330.0,38.0,2.0,1762176144231.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,325.0,39.0,2.0,1762176144232.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,325.0,39.0,2.0,1762176144233.0,neutral
2.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,345.0,39.0,2.0,1762176144234.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,358.0,39.0,2.0,1762176144235.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,513.0,1.0,384.0,39.0,2.0,1762176144236.0,neutral
5.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,421.0,39.0,2.0,1762176144237.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,459.0,39.0,2.0,1762176144238.0,neutral
7.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,496.0,39.0,2.0,1762176144239.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,515.0,39.0,2.0,1762176144240.0,neutral
9.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,517.0,39.0,2.0,1762176144241.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,514.0,0.0,518.0,39.0,2.0,1762176144242.0,neutral
11.0,0.0,0.0,0.0,0.0,516.0,515.0,0.0,519.0,39.0,2.0,1762176144243.0,neutral
12.0,0.0,0.0,0.0,0.0,515.0,514.0,0.0,505.0,39.0,2.0,1762176144244.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,481.0,39.0,2.0,1762176144245.0,neutral
14.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,460.0,38.0,2.0,1762176144246.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,514.0,0.0,442.0,39.0,2.0,1762176144247.0,neutral
0.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,432.0,39.0,2.0,1762176144248.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,428.0,39.0,2.0,1762176144249.0,neutral
2.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,427.0,39.0,2.0,1762176144250.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,428.0,38.0,2.0,1762176144251.0,neutral
4.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,400.0,39.0,2.0,1762176144252.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,384.0,39.0,2.0,1762176144253.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,373.0,39.0,2.0,1762176144254.0,neutral
7.0,0.0,0.0,0.0,0.0,520.0,512.0,0.0,374.0,39.0,2.0,1762176144255.0,neutral
8.0,0.0,0.0,0.0,0.0,507.0,512.0,1.0,380.0,38.0,2.0,1762176144256.0,neutral
9.0,0.0,0.0,0.0,0.0,507.0,510.0,0.0,391.0,39.0,2.0,1762176144257.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,407.0,39.0,2.0,1762176144258.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,428.0,39.0,2.0,1762176144259.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,509.0,1.0,439.0,39.0,2.0,1762176144260.0,neutral
13.0,0.0,0.0,0.0,0.0,507.0,508.0,0.0,444.0,39.0,2.0,1762176144261.0,neutral
14.0,0.0,0.0,0.0,0.0,518.0,509.0,0.0,447.0,39.0,2.0,1762176144262.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,441.0,39.0,2.0,1762176144263.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,433.0,39.0,2.0,1762176144264.0,neutral
1.0,0.0,0.0,0.0,0.0,500.0,510.0,0.0,422.0,39.0,2.0,1762176144265.0,neutral
2.0,0.0,0.0,0.0,0.0,501.0,512.0,0.0,419.0,39.0,2.0,1762176144266.0,neutral
3.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,425.0,39.0,2.0,1762176144267.0,neutral
4.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,436.0,39.0,2.0,1762176144268.0,neutral
5.0,0.0,0.0,0.0,0.0,506.0,514.0,0.0,435.0,39.0,2.0,1762176144269.0,neutral
6.0,0.0,0.0,0.0,0.0,516.0,514.0,0.0,434.0,39.0,2.0,1762176144270.0,neutral
7.0,0.0,0.0,0.0,0.0,517.0,514.0,0.0,424.0,39.0,2.0,1762176144271.0,neutral
8.0,0.0,0.0,0.0,0.0,513.0,515.0,1.0,419.0,39.0,2.0,1762176144272.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,514.0,0.0,424.0,39.0,2.0,1762176144273.0,neutral
10.0,0.0,0.0,0.0,0.0,520.0,515.0,0.0,429.0,39.0,2.0,1762176144274.0,neutral
11.0,0.0,0.0,0.0,0.0,514.0,514.0,0.0,441.0,38.0,2.0,1762176144275.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,514.0,1.0,444.0,38.0,2.0,1762176144276.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,436.0,39.0,2.0,1762176144277.0,neutral
14.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,426.0,39.0,2.0,1762176144278.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,413.0,39.0,2.0,1762176144279.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,407.0,39.0,2.0,1762176144280.0,neutral
1.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,398.0,39.0,2.0,1762176144281.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,388.0,39.0,2.0,1762176144282.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,515.0,0.0,388.0,39.0,2.0,1762176144283.0,neutral
4.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,399.0,38.0,2.0,1762176144284.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,415.0,39.0,2.0,1762176144285.0,neutral
6.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,423.0,39.0,2.0,1762176144286.0,neutral
7.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,418.0,39.0,2.0,1762176144287.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,404.0,39.0,2.0,1762176144288.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,388.0,39.0,2.0,1762176144289.0,neutral
10.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,372.0,39.0,2.0,1762176144290.0,neutral
11.0,0.0,0.0,0.0,0.0,514.0,514.0,0.0,366.0,38.0,2.0,1762176144291.0,neutral
12.0,0.0,0.0,0.0,0.0,518.0,513.0,1.0,355.0,39.0,2.0,1762176144292.0,neutral
13.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,356.0,39.0,2.0,1762176144293.0,neutral
14.0,0.0,0.0,0.0,0.0,497.0,512.0,0.0,359.0,39.0,2.0,1762176144294.0,neutral
15.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,363.0,39.0,2.0,1762176144295.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,358.0,39.0,2.0,1762176144296.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,350.0,39.0,2.0,1762176144297.0,neutral
2.0,0.0,0.0,0.0,0.0,505.0,516.0,0.0,337.0,39.0,2.0,1762176144298.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,516.0,0.0,326.0,39.0,2.0,1762176144299.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,307.0,38.0,2.0,1762176144300.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,287.0,39.0,2.0,1762176144301.0,neutral
6.0,0.0,0.0,0.0,0.0,515.0,516.0,0.0,270.0,39.0,2.0,1762176144302.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,517.0,0.0,250.0,38.0,2.0,1762176144303.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,517.0,0.0,225.0,38.0,2.0,1762176144304.0,neutral
9.0,0.0,0.0,0.0,0.0,518.0,515.0,0.0,214.0,39.0,2.0,1762176144305.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,516.0,0.0,196.0,39.0,2.0,1762176144306.0,neutral
11.0,0.0,0.0,0.0,0.0,517.0,517.0,0.0,200.0,39.0,2.0,1762176144307.0,neutral
12.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,218.0,38.0,2.0,1762176144308.0,neutral
13.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,237.0,39.0,2.0,1762176144309.0,neutral
14.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,255.0,39.0,2.0,1762176144310.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,273.0,38.0,2.0,1762176144311.0,neutral
0.0,0.0,0.0,0.0,0.0,504.0,513.0,1.0,290.0,39.0,2.0,1762176144312.0,neutral
1.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,311.0,39.0,2.0,1762176144313.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,334.0,39.0,2.0,1762176144314.0,neutral
3.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,350.0,39.0,2.0,1762176144315.0,neutral
4.0,0.0,0.0,0.0,0.0,516.0,512.0,1.0,367.0,39.0,2.0,1762176144316.0,neutral
5.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,386.0,39.0,2.0,1762176144317.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,402.0,39.0,2.0,1762176144318.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,411.0,39.0,2.0,1762176144319.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,508.0,0.0,417.0,39.0,2.0,1762176144320.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,420.0,39.0,2.0,1762176144321.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,431.0,39.0,2.0,1762176144322.0,neutral
11.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,442.0,39.0,2.0,1762176144323.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,511.0,1.0,455.0,38.0,2.0,1762176144324.0,neutral
13.0,0.0,0.0,0.0,0.0,518.0,514.0,0.0,462.0,39.0,2.0,1762176144325.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,467.0,39.0,2.0,1762176144326.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,471.0,39.0,2.0,1762176144327.0,neutral
0.0,0.0,0.0,0.0,0.0,514.0,511.0,1.0,476.0,39.0,2.0,1762176144328.0,neutral
1.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,487.0,39.0,2.0,1762176144329.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,499.0,39.0,2.0,1762176144330.0,neutral
3.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,503.0,39.0,2.0,1762176144331.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,501.0,39.0,2.0,1762176144332.0,neutral
5.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,502.0,39.0,2.0,1762176144333.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,502.0,39.0,2.0,1762176144334.0,neutral
7.0,0.0,0.0,0.0,0.0,503.0,510.0,0.0,503.0,39.0,2.0,1762176144335.0,neutral
8.0,0.0,0.0,0.0,0.0,516.0,510.0,1.0,504.0,39.0,2.0,1762176144336.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,502.0,39.0,2.0,1762176144337.0,neutral
10.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,499.0,39.0,2.0,1762176144338.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,484.0,39.0,2.0,1762176144339.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,476.0,39.0,2.0,1762176144340.0,neutral
13.0,0.0,0.0,0.0,0.0,516.0,509.0,0.0,472.0,39.0,2.0,1762176144341.0,neutral
14.0,0.0,0.0,0.0,0.0,518.0,509.0,0.0,469.0,39.0,2.0,1762176144342.0,neutral
15.0,0.0,0.0,0.0,0.0,503.0,511.0,0.0,468.0,39.0,2.0,1762176144343.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,476.0,39.0,2.0,1762176144344.0,neutral
1.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,487.0,39.0,2.0,1762176144345.0,neutral
2.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,499.0,39.0,2.0,1762176144346.0,neutral
3.0,0.0,0.0,0.0,0.0,501.0,512.0,0.0,501.0,39.0,2.0,1762176144347.0,neutral
4.0,0.0,0.0,0.0,0.0,513.0,512.0,1.0,495.0,39.0,2.0,1762176144348.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,488.0,39.0,2.0,1762176144349.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,484.0,39.0,2.0,1762176144350.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,489.0,38.0,2.0,1762176144351.0,neutral
8.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,498.0,39.0,2.0,1762176144352.0,neutral
9.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,512.0,39.0,2.0,1762176144353.0,neutral
10.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,529.0,39.0,2.0,1762176144354.0,neutral
11.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,539.0,39.0,2.0,1762176144355.0,neutral
12.0,0.0,0.0,0.0,0.0,511.0,514.0,1.0,545.0,39.0,2.0,1762176144356.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,558.0,39.0,2.0,1762176144357.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,555.0,39.0,2.0,1762176144358.0,neutral
15.0,0.0,0.0,0.0,0.0,513.0,516.0,0.0,553.0,39.0,2.0,1762176144359.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,551.0,39.0,2.0,1762176144360.0,neutral
1.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,545.0,39.0,2.0,1762176144361.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,544.0,39.0,2.0,1762176144362.0,neutral
3.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,543.0,38.0,2.0,1762176144363.0,neutral
4.0,0.0,0.0,0.0,0.0,503.0,513.0,1.0,545.0,39.0,2.0,1762176144364.0,neutral
5.0,0.0,0.0,0.0,0.0,502.0,513.0,0.0,548.0,39.0,2.0,1762176144365.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,551.0,39.0,2.0,1762176144366.0,neutral
7.0,0.0,0.0,0.0,0.0,514.0,515.0,0.0,564.0,39.0,2.0,1762176144367.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,583.0,39.0,2.0,1762176144368.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,599.0,39.0,2.0,1762176144369.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,605.0,39.0,2.0,1762176144370.0,neutral
11.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,607.0,39.0,2.0,1762176144371.0,neutral
12.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,601.0,38.0,2.0,1762176144372.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,598.0,39.0,2.0,1762176144373.0,neutral
14.0,0.0,0.0,0.0,0.0,518.0,512.0,0.0,600.0,39.0,2.0,1762176144374.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,606.0,39.0,2.0,1762176144375.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,514.0,1.0,602.0,39.0,2.0,1762176144376.0,neutral
1.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,587.0,39.0,2.0,1762176144377.0,neutral
2.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,571.0,39.0,2.0,1762176144378.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,558.0,39.0,2.0,1762176144379.0,neutral
4.0,0.0,0.0,0.0,0.0,505.0,515.0,1.0,541.0,39.0,2.0,1762176144380.0,neutral
5.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,525.0,39.0,2.0,1762176144381.0,neutral
6.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,512.0,39.0,2.0,1762176144382.0,neutral
7.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,502.0,39.0,2.0,1762176144383.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,491.0,39.0,2.0,1762176144384.0,neutral
9.0,0.0,0.0,0.0,0.0,502.0,512.0,0.0,485.0,39.0,2.0,1762176144385.0,neutral
10.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,481.0,39.0,2.0,1762176144386.0,neutral
11.0,0.0,0.0,0.0,0.0,522.0,513.0,0.0,482.0,39.0,2.0,1762176144387.0,neutral
12.0,0.0,0.0,0.0,0.0,513.0,509.0,1.0,479.0,38.0,2.0,1762176144388.0,neutral
